operator,operating_country,depature,arrival,route,depart_time,arrive_time,duration_min,distance_km,speed_km_per_hour, price_eur ,intercity_or_international, price_per_km 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,80,125.484,94.113, $7.93 ,Intercity, $0.06 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,80,125.484,94.113, $6.30 ,Intercity, $0.05 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,82,125.484,91.81756098, $5.00 ,Intercity, $0.04 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,82,125.484,91.81756098, $5.00 ,Intercity, $0.04 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,82,125.484,91.81756098, $5.00 ,Intercity, $0.04 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,80,125.484,94.113, $7.93 ,Intercity, $0.06 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,80,125.484,94.113, $6.30 ,Intercity, $0.05 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,82,125.484,91.81756098, $5.00 ,Intercity, $0.04 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,82,125.484,91.81756098, $5.00 ,Intercity, $0.04 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,80,125.484,94.113, $7.93 ,Intercity, $0.06 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,80,125.484,94.113, $6.30 ,Intercity, $0.05 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,82,125.484,91.81756098, $5.00 ,Intercity, $0.04 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,82,125.484,91.81756098, $5.00 ,Intercity, $0.04 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,80,125.484,94.113, $7.93 ,Intercity, $0.06 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,80,125.484,94.113, $6.30 ,Intercity, $0.05 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,82,125.484,91.81756098, $5.00 ,Intercity, $0.04 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,82,125.484,91.81756098, $5.00 ,Intercity, $0.04 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $9.23 ,Intercity, $0.05 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $9.23 ,Intercity, $0.05 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $9.23 ,Intercity, $0.05 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $9.23 ,Intercity, $0.05 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $9.23 ,Intercity, $0.05 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $9.23 ,Intercity, $0.05 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $9.23 ,Intercity, $0.05 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $9.23 ,Intercity, $0.05 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $9.23 ,Intercity, $0.05 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $9.23 ,Intercity, $0.05 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $9.23 ,Intercity, $0.05 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Kaposvar,Budapest-Kaposvar,NA,NA,172,189.757,66.19430233, $9.23 ,Intercity, $0.05 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,91,87.369,57.60593407, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,91,87.369,57.60593407, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,91,87.369,57.60593407, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,91,87.369,57.60593407, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,91,87.369,57.60593407, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,91,87.369,57.60593407, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,91,87.369,57.60593407, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,91,87.369,57.60593407, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,91,87.369,57.60593407, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,91,87.369,57.60593407, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,91,87.369,57.60593407, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,91,87.369,57.60593407, $5.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Kecskemet,Budapest-Kecskemet,NA,NA,80,87.369,65.52675, $5.00 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,280,158.223,33.90492857, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,160,158.223,59.333625, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,160,158.223,59.333625, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,250,158.223,37.97352, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,250,158.223,37.97352, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,280,158.223,33.90492857, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,160,158.223,59.333625, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,160,158.223,59.333625, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,250,158.223,37.97352, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,250,158.223,37.97352, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,280,158.223,33.90492857, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,160,158.223,59.333625, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,160,158.223,59.333625, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,250,158.223,37.97352, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,250,158.223,37.97352, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,280,158.223,33.90492857, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,160,158.223,59.333625, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,160,158.223,59.333625, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,250,158.223,37.97352, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,250,158.223,37.97352, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,280,158.223,33.90492857, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,160,158.223,59.333625, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,160,158.223,59.333625, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,250,158.223,37.97352, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,250,158.223,37.97352, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,280,158.223,33.90492857, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,160,158.223,59.333625, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,160,158.223,59.333625, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,250,158.223,37.97352, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $6.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,150,158.223,63.2892, $9.28 ,Intercity, $0.06 
MAV,Hungary,Budapest,Miskolc,Budapest-Miskolc,NA,NA,250,158.223,37.97352, $15.60 ,Intercity, $0.10 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,194,216.597,66.98876289, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,194,216.597,66.98876289, $10.63 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $10.63 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $10.63 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,194,216.597,66.98876289, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,194,216.597,66.98876289, $10.63 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $10.63 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $10.63 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,194,216.597,66.98876289, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,194,216.597,66.98876289, $10.63 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $10.63 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $10.63 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,194,216.597,66.98876289, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,194,216.597,66.98876289, $9.88 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $9.88 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $9.88 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,194,216.597,66.98876289, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,194,216.597,66.98876289, $9.88 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $9.88 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $9.88 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,194,216.597,66.98876289, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,194,216.597,66.98876289, $9.88 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $9.88 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nagykanizsa,Budapest-Nagykanizsa,NA,NA,189,216.597,68.76095238, $9.88 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nyiregyhaza,Budapest-Nyiregyhaza,NA,NA,217,252.534,69.82506912, $8.50 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nyiregyhaza,Budapest-Nyiregyhaza,NA,NA,193,252.534,78.50797927, $8.50 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nyiregyhaza,Budapest-Nyiregyhaza,NA,NA,187,252.534,81.02695187, $8.50 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nyiregyhaza,Budapest-Nyiregyhaza,NA,NA,187,252.534,81.02695187, $12.70 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nyiregyhaza,Budapest-Nyiregyhaza,NA,NA,187,252.534,81.02695187, $8.50 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nyiregyhaza,Budapest-Nyiregyhaza,NA,NA,217,252.534,69.82506912, $8.50 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nyiregyhaza,Budapest-Nyiregyhaza,NA,NA,193,252.534,78.50797927, $8.50 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nyiregyhaza,Budapest-Nyiregyhaza,NA,NA,187,252.534,81.02695187, $8.50 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nyiregyhaza,Budapest-Nyiregyhaza,NA,NA,187,252.534,81.02695187, $12.70 ,Intercity, $0.05 
MAV,Hungary,Budapest,Nyiregyhaza,Budapest-Nyiregyhaza,NA,NA,187,252.534,81.02695187, $8.50 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nyiregyhaza,Budapest-Nyiregyhaza,NA,NA,217,252.534,69.82506912, $8.50 ,Intercity, $0.03 
MAV,Hungary,Budapest,Nyiregyhaza,Budapest-Nyiregyhaza,NA,NA,193,252.534,78.50797927, $8.50 ,Intercity, $0.03 
